Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR
Punjab,849.8804705,25.37018812,225.7464584,21.82,77.34,79.88,26.48401,317.3050621
Punjab,499.3491223,6.044733062,103.2965285,13.92,50.87,13.99,12.77725914,289.4916262
Punjab,1304.845708,33.76787735,167.9210578,27.82,44.88,1.15,31.63819813,402.2350262
Punjab,1127.580196,27.36099658,284.2067653,18.33,63.81,12.84,20.24060595,307.7160695
Punjab,1211.220349,27.75795267,142.7474768,17.95,62.54365936,17.12,16.6403854,326.9408665
Punjab,808.5727363,19.65489395,243.9458138,32.32047962,55.68,16.37,25.96814088,352.5933168
Punjab,923.9499214,26.97114719,241.3739371,27.74,63.68,16.55,33.407558,362.8594401
Punjab,695.0242794,29.18104914,247.0290895,16.92,55.95,13.08,17.48507215,310.8670185
Punjab,990.5096168,50.67584961,115.9332407,22.31,54.55848356,0.13,23.11482359,352.376821
Punjab,573.5519658,23.68891358,212.0716603,24.14,83.91,57.09,30.39126693,297.1875002
Punjab,332.4978533,35.02381362,178.1557058,25.47,61.55,24.97,30.00530723,327.6455206
Punjab,623.6802986,26.99857876,247.0987754,22.88,81.47,68.09,28.38672818,338.1903566
Punjab,480.6267428,21.08905305,80.20235836,20.16,56.1,49.95,22.03994562,319.9530031
Punjab,1343.337346,29.44585347,202.8127376,17.86,46.8,17.12,17.88998203,352.7428361
Punjab,1134.10743,16.41135491,187.4713182,22.43,64.04,13.01,26.00377138,411.4546439
Punjab,536.3449461,25.25414186,81.52930135,16.64,56.76,10.9,17.17631931,303.986937
Punjab,1023.487461,7.663431215,116.9096747,7.39,42.33,0.72,8.233357813,309.5660099
Punjab,1060.270493,18.27276997,75.68666821,24.18,82.05,106.46,30.26467639,350.060374
Punjab,524.9178358,22.96044663,136.9692155,26.52,50.67,27.44,30.39659467,358.4579849
Punjab,722.3272731,36.15946494,218.9199114,10.19,32.4,13.09,7.239600423,309.8202135
Punjab,709.9918348,38.14967256,198.873122,16.95,79.92,12.84,19.92224908,319.1440893
Punjab,900.4959441,24.1259908,188.9772671,25.1,52.44,2.89,28.57355298,386.1890575
Punjab,629.9411999,24.1024413,118.3985866,32.29,50.88,13.08,38.48826416,366.2593872
Punjab,762.5235616,34.64225475,252.1518123,22.1,33.52,0.74,22.50191862,333.318321
Punjab,659.1950776,10.33813099,172.2225321,18.36,86.11,60.48,22.51141223,304.291308
Punjab,838.9920014,29.99668237,184.0437375,21.09,40.66,55.33,21.78577912,364.2087321
Punjab,771.2286191,16.28641594,232.2805357,28.87,60.88,24.5,34.70767422,353.8748934
Punjab,659.7596753,22.20950859,119.6608748,18.77,73.69,57.16,21.84893048,279.9025897
Punjab,987.9588054,19.98340685,191.4148837,18,66.33,22,20.0425754,310.4864168
Punjab,1190.881767,33.42208567,207.5867906,19.59,59.11,28.38,21.53051853,326.7780785
Punjab,684.287682,29.66620073,150.0215184,17.23,34.48,17.06,15.77750121,294.8824135
Punjab,567.6691549,31.82798956,223.5953934,22.61,47.85,61.04,24.64541275,338.8900448
Punjab,923.463641,29.64686714,284.3650176,30.12,62.82,4.3,36.65170051,421.3041919
Punjab,732.8552708,26.43295066,174.7882688,23.62,48.19,22.05,26.0792389,315.2544673
Punjab,494.4856499,40.70953214,181.340119,20.74,63.05,24.97,23.53503919,326.4441853
Punjab,1266.198201,14.22299267,203.7882046,20.54,70.23,24.71,23.98261511,338.2256787
Punjab,807.5743962,41.25504211,235.7880493,14.18,74.44,22.2,15.50375433,320.5763818
Punjab,738.7576646,21.34426109,182.3208905,26.42,41.61,26.51,29.34073096,358.9189541
Punjab,804.4521507,31.0296707,250.0644579,21.61,92.95,36.61,27.75496908,324.2388846
Punjab,1135.006575,25.20023354,217.8817016,21.1,71.51,12.68,24.89121902,359.6677765
Punjab,464.9976702,14.61050935,143.0672934,44.77737563,59.97,37.8,44.99742877,396.9599397
Punjab,844.7172515,30.4019717,98.13288596,23.49,76.34,1.5,28.72430487,343.5618618
Punjab,1244.541745,39.59454432,256.1406415,18.24,95.48,10.48,23.28811166,340.766552
Punjab,832.2742045,29.98745736,167.5550398,19.87,38.42,2.99,19.86191985,355.717253
Punjab,580.1655715,17.10933204,187.1394211,36.18262201,56.62,28.38,32.70210604,398.3060099
Punjab,666.8866863,58.76320629,266.4167503,22.57,24.32,24.5,22.22235251,340.686594
Punjab,881.1450066,37.40376506,185.6128684,14.81,62.89,5.7,15.2189773,307.0894882
Punjab,1061.165432,36.99160783,186.9067115,26.6,65.48,44.55,31.97809136,378.8495032
Punjab,702.9943039,20.79132831,126.1151788,18.66,59.41,19.61,20.26125683,336.7336119
Punjab,1030.649611,20.40330359,199.0741711,31.37,76.10301016,13.42,37.12819964,399.2131514
Punjab,458.1806676,19.32926235,213.7908046,27.4,29.26,61.29,29.48572823,339.0966898
Punjab,489.0978382,32.92256326,150.7370327,19.76,65.6,26.25,22.43030053,282.115257
Punjab,684.6291644,14.12439862,119.7269783,28.41,81.83,52.48,36.15315173,357.1481001
Punjab,1162.859188,17.19605744,332.2389808,22.34,51.13,34.23,24.58347232,335.0788116
Punjab,867.9757665,30.53774928,177.1277377,26.26,66.6,27.23,31.63008989,348.9225305
Punjab,902.7778443,58.45338791,140.5759822,24.42,36.48,32.64,26.03778353,364.9410185
Punjab,845.7002401,17.85615919,218.5484323,17.77,66.86,19.7,19.7658196,322.3521854
Punjab,1094.62534,16.30841597,171.4939821,18.78,54.1,33.52,19.90992655,375.6448079
Punjab,689.0105601,38.15955861,122.039485,27.15,48.56,9.28,31.06637307,336.8351137
Punjab,966.9779011,29.94657022,210.7650221,20.33,48.59,0.92,21.51945454,365.6010138
Punjab,639.2108614,9.698234672,121.9923207,19.98,54.1,3.87,21.57958263,322.6264102
Punjab,1195.166003,16.02654531,268.1218723,17.22,65.74,136.96,18.88364997,316.2653955
Punjab,632.3666398,19.77921779,207.8624401,24.12,40.32,31.1,26.0017552,329.3822669
Punjab,617.2308002,30.56522139,167.054209,32.31,54.04,17.89,38.844327,361.7535195
Punjab,928.1847495,32.04933963,189.535044,16.66,59.38,1.71,17.46779233,304.3128033
Punjab,826.975994,36.47957686,239.8583927,22.12,43.51,32.82,23.52144116,352.4642998
Punjab,864.4258589,10.75370481,183.708251,29.06,86.95,7.08,37.5849978,343.0709011
Punjab,890.7457198,27.69462759,308.4492334,21.6,47.2,35.66,23.15975678,349.1686641
Punjab,492.9174079,37.0792156,255.2795517,24.26,49.96,24.34,27.16584463,360.5690524
Punjab,1137.966617,41.55671786,215.9240087,16.69,45.33,16.2,16.09253808,315.1996201
Punjab,1000.242161,30.37708441,125.5745499,24.14,86.98,8.99,30.69772013,348.1391787
Punjab,1106.198886,51.1978999,182.9300925,21.06,68.29,124.84,24.51935784,351.1388515
Punjab,692.3838568,30.03333822,211.7764256,26.93,45.95,45.57,30.49511199,330.513105
Punjab,889.537602,36.26304709,135.8437332,27.94,76.59,16.18,34.96934734,333.2489882
Punjab,869.0484515,25.83473692,257.8322396,34.95,63.01,46.25,43.43104804,378.224498
Punjab,1070.334992,19.44600525,117.6451235,24.9,63.86,35.78,29.44588013,359.5312822
Punjab,1023.03392,18.57049626,137.393954,23.63,54.83,80.93,26.76328419,327.7365298
Punjab,846.6192735,27.20610161,147.1680761,22.97,48.76,40.94,25.23587602,350.6886287
Punjab,546.7672189,19.84409774,223.57249,20.23,65.07,22.47,23.03664915,302.0249184
Punjab,1092.209188,10.86932377,122.8570717,23.69,51.82,4.4,26.55236916,373.5578265
Punjab,890.499622,38.02818361,74.87103208,20.52,87.25,33.47,25.65513344,321.573591
Punjab,722.2850794,20.60312592,340.9149843,22.84,40.96,25.38,24.27606334,336.5104202
Punjab,914.086135,33.08308428,156.9763969,28.59,83.04,35.18,36.52423516,389.7811709
Punjab,513.4533563,21.8178129,115.8096306,16.97,58.33,68.33,17.78302173,286.600751
Punjab,997.6120938,26.39070613,134.3496789,27.7,64.49,16.54,33.4286286,367.5087917
Punjab,479.305445,12.18757651,278.0754369,28.59,72.5,12.45,35.46973665,336.9737093
Punjab,738.0935314,24.78833102,140.6958304,21.41,50.55,33.07,23.22462606,344.9936737
Punjab,895.3302466,38.6789089,179.1955051,11.39,72.96,11.5,11.44637258,278.8211647
Punjab,988.9167193,28.63767942,153.9578756,18.96,20,65,16.68868422,342.6714834
Punjab,824.3526889,10.14308935,98.50343209,28.48,49.2,18.82,33.0000157,384.0032377
Punjab,904.3787707,13.74992575,129.182386,21.89,46.14,10.98,23.45390579,349.7771371
Punjab,819.6532209,30.83366618,104.8739444,17,41.2,9.38,16.11974098,293.193338
Punjab,777.3982116,22.6956281,236.2284226,19.48,56.78,3.62,21.14756774,315.0659524
Punjab,814.1721833,24.4209545,185.6770988,26.2,65.79,116.97,31.45862495,354.1762543
Punjab,711.688536,18.49188416,325.8963291,24.73,70.54,19.2,29.88399,345.1159927
Punjab,706.7206428,26.65685951,139.9870611,20.81,63.61,68.47,23.69131514,317.820997
Punjab,646.5701958,20.45335301,126.9654114,20.17,50.01,4.6,21.4314598,330.1481883
Punjab,809.1952853,23.61954968,271.0969339,20.04,65.54,0.9,22.81352466,305.9694394
Punjab,813.3325992,15.99175799,239.223883,17.39,61.86,23.5,18.72642854,335.2780535
Punjab,706.9943066,33.90838184,207.6984565,30.08,74.04,23.03,37.71408425,385.5915969
Punjab,711.324741,22.14329266,112.074336,20.39,71.65,54.87,23.90540505,316.9030075
Punjab,627.781026,29.35280321,287.7394017,28.09,60.46,23.25,33.56571462,341.4598656
Punjab,690.4260119,12.07380108,169.7020422,29.61,46.54,5.92,34.30412049,373.896145
Punjab,705.5056363,41.72633651,162.8294157,26.99,50.21,43.85,31.01057477,358.9026949
Punjab,772.2921648,37.78028628,254.9668702,19.84,51.75,19.66,21.15531596,314.4865785
Punjab,848.9603777,6.686756689,169.1110117,24.02,55.27,17.29,27.3571005,373.6757976
Punjab,755.2883492,16.61889942,106.0503126,21.88,64.02,20.27,25.23207564,319.1889716
Punjab,652.6278727,27.72068949,184.808172,17.48,70.73,34.17,19.74276159,317.8383403
Punjab,522.7181189,9.00383592,126.5213567,31.45409562,59.23,26.25,27.19332196,348.6319596
Punjab,1354.977015,28.87487441,79.34202959,16.1,60.24,17.5,16.77418718,348.1647841
Punjab,589.2492904,27.01036994,129.2331589,27.94,62.15,63.52,33.52495946,365.702845
Punjab,729.6858719,22.11275,147.4163704,19.68,52.26,20.56,20.97614203,353.7371405
Punjab,819.4010709,31.42400061,113.3541935,23.01,46.12,2.76,25.02191161,347.0112997
Punjab,863.0362594,18.79172122,211.0433505,23.42,33.67,28.59,24.34684315,358.9843259
Punjab,943.3840627,6.041731385,122.1290923,20.71,49.57,18.82,22.14727596,334.700945
Punjab,694.3079253,33.93456586,213.6205766,24.93,67.1,1.69,29.81971818,354.1382341
Punjab,900.5841949,35.23711614,110.8790733,19.63,49.46,6.81,20.62563284,321.5868802
Punjab,856.7867046,50.16268733,247.0681832,26.36,56.43,13.65,30.74328944,348.9006644
Punjab,723.4960785,4.375737265,92.37406741,15.27,67,16.1,16.27964693,297.2970208
Punjab,833.9850944,33.00081948,83.75416055,22.63,67.81,4.27,26.66103424,355.5767943
Punjab,980.6618247,7.420731094,244.3965893,40.66662677,43.81,2.94,36.95070072,411.9915629
Punjab,776.672173,42.51559955,137.4324664,17,74.96,4.6,19.49558903,311.944872
Punjab,759.9123281,29.84890569,287.8593342,18.61,76.91,15.79,21.95102513,341.9304405
Punjab,1026.494335,17.61632207,209.1203558,24.57,43.05,31.79,26.90522521,342.8494987
Punjab,948.5886052,34.72272072,231.3211124,22.9,47.64,43.04,25.0242447,343.1343271
Punjab,1134.90199,22.63787288,239.964775,23.75,77.87,5.47,29.23663602,342.0901205
Punjab,467.5923609,24.48753953,188.2620805,24.45,57.8,19.4,28.19971972,327.8988535
Punjab,931.1838678,28.87023837,188.4698036,25.17,26.7,21.74,26.11033308,347.1141097
Punjab,966.8145582,43.64316009,265.6008407,27.55,39,31.23,30.67047774,380.9171362
Punjab,638.2782788,41.3786952,195.7546296,24.05,56.26,31.95,27.49594556,334.0604109
Punjab,872.8109406,19.53317584,133.3236731,20.79,42.55,100.4,21.56543602,324.6046756
Punjab,987.460044,37.6822435,220.4405281,34.99087022,53.8,21.91,29.08986434,381.7899164
Punjab,652.8413736,26.89168216,81.77420078,31.5,60.49,39.53,38.34859432,333.0120165
Punjab,922.3018035,11.75512486,252.1065897,21.34,81.93,32.31,26.26338191,323.1198169
Punjab,971.311748,19.78270735,256.9488581,17.13,55.64,15.69,17.74431913,342.4804131
Punjab,645.8576738,46.21796087,263.5707305,27.54,76.09,31.86,34.3588127,359.5793923
Punjab,772.861939,28.29542862,251.379272,21.4,81.43,15.67,26.30314024,337.0423159
Punjab,894.413574,35.60193675,179.9488979,11.14,81.51,2.73,12.1514645,293.4454716
Punjab,649.5602642,21.28773699,172.5397784,26.24,64.27,27.23,31.35713189,347.7415298
Punjab,641.735646,17.8416936,103.5202904,19.32,30.55,8.31,18.30506628,300.1065558
Punjab,722.850032,24.9999108,285.0163225,21.55,66.91,32.92,25.0612373,320.7960798
Punjab,971.4616121,23.94327943,149.5694797,23.66,75.73,18.73,28.89259983,347.2284246
Punjab,906.700747,11.357468,192.9237353,22.95,72.6942683,4.34,26.20839934,349.683389
Punjab,602.3280508,13.24717454,289.6997398,25.55,86.17,2.06,32.58687581,317.0295444
Punjab,982.7530955,33.38433577,103.1094226,19.82,72.9,34.36,23.23975034,326.3103558
Punjab,626.3968926,19.51812045,78.09654655,24.57,68.52,3.99,29.44241007,331.6836197
Punjab,447.8709451,22.0396604,180.4685244,20.7,76.3,8.15,24.80957107,296.2192
Punjab,715.7960512,26.61571286,153.9446153,25.69,65,4.22,30.67005478,338.7483384
Punjab,985.5764931,30.37593874,176.1952502,25.08,22.61,34.25,25.57078425,366.3442893
Punjab,974.206534,37.7819211,249.6528953,17.32,52.51,23.49,17.70129157,329.1679601
Punjab,778.8195777,14.00685639,188.0065209,27.43,77.96,7.47,34.39575204,357.0451534
Punjab,732.538998,29.86658903,228.3612636,19.32,47.89,140.84,20.03861299,306.4756263
Punjab,762.7332014,31.77047573,293.2143532,26.04,56.65,4.59,30.32479124,373.8437708
Punjab,806.7554196,35.07756981,165.9492589,23.84,44.33,21.95,26.00274553,349.1682257
Punjab,602.270673,8.733125028,112.825412,31.19,86.76,0.41,40.54588389,374.3911888
Punjab,699.4774184,26.85378531,197.1540961,20.88,85.22,57.39,25.96223869,317.0283473
Punjab,830.2630871,41.72886108,193.6103797,20.25,46.74,2.73,21.22419666,320.442333
Punjab,557.881404,21.30785108,234.4143974,21.9,62.21,33.49,25.080947,334.204663
Punjab,626.5318068,28.1531035,173.3674735,20.48,49.79,33.48,21.85925893,311.7544885
Punjab,858.9149881,33.62101358,166.061978,26,69.22,11.18,47.95393441,371.387286
Punjab,798.4801034,14.76902368,161.1026508,13.92,67.65,9.62,14.45452462,318.2134385
Punjab,728.0504883,42.72247642,134.0491236,16.73,72.18,21.82,18.83755836,282.5955741
Punjab,676.2983366,28.17714512,269.307504,16.66,64.98,18.66,18.02787767,309.5964013
Punjab,1078.603958,33.35369965,250.9775141,26.75,100,1.08,36.05310931,351.9066826
Punjab,636.4440427,6.704041571,98.90986311,30.55,44.58,23.81,35.42811435,361.2912082
Punjab,849.769858,33.45318561,232.212724,21.48,34.34,24.64,21.70409497,370.3740161
Punjab,698.907691,29.08426182,82.53205171,21.16,54.1,0.21,23.2303647,314.7419663
Punjab,804.0015004,41.31255859,247.2409566,22.35,36.48,10.24,23.1380176,336.1730902
Punjab,888.0378757,22.80521948,136.6636739,27.81,37.61,36.54,30.89130659,380.0362364
Punjab,552.141982,12.37948682,196.6517084,17.36,44.98,17.67,17.00802802,330.8862035
Punjab,816.9495334,18.16676751,76.58880503,23.19,46.17,25.59,25.28671664,369.464974
Punjab,1050.717348,22.3314573,105.5551088,26.88,45.68,10.66,30.39807285,397.2878746
Punjab,1061.280319,17.33300379,202.5257674,24.51,67.77,1.94,29.28732843,380.9314117
Punjab,782.9938462,37.63997205,144.4008001,22.95,52.41,11.9,25.57071641,350.7170454
Punjab,1143.53981,38.36336241,136.2384893,27.01,57.31,17.89,31.74072814,363.9723193
Punjab,1261.659605,27.46266606,262.7710415,8.48,73.41,6.46,11.34134916,283.1200715
Punjab,1071.214921,23.33984856,310.6962004,25.39,48.51,26.85,28.60051621,361.7041732
Punjab,648.7528266,5.615430861,227.1425904,18.73,56.03,57.16,20.02318115,287.5021079
Punjab,668.3465783,30.7220331,117.9698063,12.85,65.49,26.46,12.73863998,282.4800329
Punjab,973.3293288,43.44309892,294.0772005,24.56,30.88,19.67,25.6676483,377.579445
Punjab,634.8529533,16.60792574,83.12402641,28.87,24.23,19.68,31.04264174,377.4210068
Punjab,1020.400837,26.0054535,161.1460774,21.31,65.19,90.04,24.55917599,327.2638146
Punjab,918.7098814,30.00859993,185.4614573,26.76,67.38,62.09,32.40802142,403.8599794
Punjab,915.9526261,43.27544153,304.0620918,30.06,90.96,8.62,39.3863302,351.9992712
Punjab,755.9235054,26.48653239,235.7588811,28.57,62.37,3.58,34.43714231,357.2170818
Punjab,676.0862035,25.69035039,153.1471496,30.2,72.3,4.74,37.70960958,352.7588513
Punjab,1116.939763,29.71398566,124.1965925,25.71,57.07,12.3,29.89679103,352.6346309
Punjab,698.5194141,10.25652544,233.0048375,22.38,64.46,16.17,25.97584083,352.60788
Punjab,720.3703187,9.708129847,140.7660467,13.99,85.01,17.67,16.29088526,292.2094181
Punjab,781.8686067,45.38671342,188.9600242,20.77,28.14,60.48,20.09401077,328.2053537
Punjab,860.3625648,35.51604427,102.8744529,17.78,66.2,83.1,19.72042439,284.5782349
Punjab,588.1989518,19.58834975,212.4832146,32.85,92.03,31.1,43.4033801,367.9694858
Punjab,655.867967,18.57025701,206.6719798,21.12,64.23,3.09,24.19305133,338.9143613
Punjab,676.6105202,18.29393585,102.764127,22.62,100,3.47,28.33585944,321.3707709
Punjab,936.5747841,25.31056061,241.2117156,24.76,50.56,14.24,27.91618178,341.7634164
Punjab,565.0521336,40.24807486,221.7905397,22.22,59.52,83.09,25.26192876,312.7328065
Punjab,470.6636744,19.97846428,223.6440131,30.48,60.5,10.85,36.92028705,337.635347
Punjab,781.1391487,13.20581087,153.348513,18.89,26.74,13.63,17.31361338,320.6220307
Punjab,519.9327283,22.30923973,190.8662281,22.97,42.48,2.01,24.60773326,334.4807443
Punjab,1111.397853,45.27307641,192.575418,18.29,43.55,5.7,18.15468738,334.0668917
Punjab,783.2890433,20.0024132,168.5958764,15.4,72.33,3.77,16.99309912,313.4556509
Punjab,857.3165757,14.19249817,184.324975,18.94,73.08,0.9,22.02822966,322.8375125
Punjab,905.1991067,21.06297545,252.8850437,21.81,64.86,19.65,25.22605466,343.86535
Punjab,800.814991,26.40236784,245.1438187,19.85,72.36,31.71,23.22615435,309.3375105
Punjab,759.7711285,31.73043741,112.5312048,18.54,57.54,8.24,19.90377588,335.5351367
Punjab,1006.514525,37.15905286,244.1544179,14.97,78.03,4.32,16.9628975,305.217612
Punjab,810.8518456,14.83199183,246.2414136,21.58,60.13,13.34,24.43318266,334.1077644
Punjab,1024.739841,18.28819496,166.1757733,14.48,60.87,5.02,14.55679607,318.6107548
Punjab,910.9346993,23.01165989,208.8936887,25.8,56.02,23.87,29.92161105,356.5616889
Punjab,642.348745,30.60440745,213.0624651,22.41,70.27,57.69,26.60667572,322.6543188
Punjab,707.5194421,11.40573195,122.6999605,14.71,53.68,69.21,14.16820178,283.4270965
Punjab,634.8289573,17.47507039,154.0433654,20.45,74.65,31.42,24.30464707,312.9310232
Punjab,1076.858944,21.50509604,222.0862814,18.24,43.02,35.78,18.03177629,346.4573951
Punjab,767.105982,33.60989809,154.9587443,23.6,43.52,37.42,25.58162562,358.9231166
Punjab,660.6914412,28.68305441,241.1713038,28.7,70.31,6.18,35.41114013,365.9722354
Punjab,817.4292145,34.67955608,262.8185918,12.62,58.67,19.66,11.73718368,287.0017823
Punjab,825.72588,38.19566579,255.3133899,22.58,53.19,6.18,25.12916288,349.2645135
Punjab,906.1816135,22.52913703,297.2617495,21.2,73.35,12.88,25.2150866,344.3394167
Punjab,1178.523715,16.90962781,168.6229692,25.36,50.89,2.22,28.78910788,410.9832765
Punjab,1022.297785,15.01614161,184.7251819,23.07,57,0.43,26.18969812,386.0204543
Punjab,788.8497459,6.674021109,190.0494622,18.24,80.99,68.09,21.83884193,310.0641005
Punjab,462.332622,46.32966358,174.0861659,20.4,83.09,65,25.07871352,323.2734582
Punjab,677.2014668,20.16007501,210.6088869,18.02,83.59,19.66,21.78859732,288.141205
Punjab,994.089026,34.30209221,83.93776703,27.38,55.77,31.79,32.10681133,380.5324618
Punjab,521.0576023,22.82791792,192.3745711,22.11,78.46,7.7,26.99605436,276.4447812
Punjab,1228.175638,24.38194059,94.89835778,31.51,45.77,7.12,36.88657076,409.8466859
Punjab,803.9043168,23.86883313,121.6600064,21.7,46.4,7.08,23.21964569,335.8384975
Punjab,1095.890203,14.70769679,218.7751326,18.46,24.74,55.85,16.51431622,331.9257791
Punjab,653.364352,33.91670961,173.1770329,14.43,85.09,63.3,16.9093023,256.0130055
Punjab,901.517474,18.13347551,217.9304222,12.98,47.04,2.27,11.08403023,252.3002644
Punjab,551.5351297,11.28399639,161.0503436,14.08,58.1,3.84,13.72020113,304.2526205
Punjab,1190.318245,37.50978518,250.4694098,23.34,46.35,20.1,25.50451349,371.8540608
Punjab,1069.920958,33.37470261,168.530821,24.54,70.43,3.33,29.60274787,369.0656842
Punjab,1029.060997,9.72859289,71.38157311,14.09,54.37,3.18,13.36654951,329.4541245
Punjab,547.9971756,30.76914199,197.7950082,26.48,40.43,7.24,29.31277466,353.6618369
Punjab,816.787936,17.99082654,76.2920368,19.58,66.62,5.92,22.28249385,317.0344489
Punjab,1004.283163,23.6781728,90.96947736,22.73,38.49,7.47,23.87940496,310.9605483
Punjab,910.0943635,28.0562108,208.0031647,30.06,47.44,21.13,35.03389141,360.6632798
Punjab,646.6137453,28.86578179,122.4731244,26.48,28.4,13.88,28.11966633,377.6674024
Punjab,689.3479424,28.14981249,149.5273959,20.66,38.64,45.74,20.98406283,329.0169778
