Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR,Irrigation_Need
Punjab,1266.198201,14.22299267,203.7882046,20.54,70.23,24.71,23.98261511,326.98,0.04128273525457958
Punjab,807.5743962,41.25504211,235.7880493,14.18,74.44,22.2,15.50375433,323.58,0.041136766799691867
Punjab,738.7576646,21.34426109,182.3208905,26.42,41.61,26.51,29.34073096,479.15,0.06437696210886519
Punjab,804.4521507,31.0296707,250.0644579,21.61,92.95,36.61,27.75496908,378.8,0.004163255808124365
Punjab,1135.006575,25.20023354,217.8817016,21.1,71.51,12.68,24.89121902,464.64,0.05649300998491528
Punjab,464.9976702,14.61050935,143.0672934,44.77737563,59.97,37.8,44.99742877,436.35,0.0
Punjab,844.7172515,30.4019717,98.13288596,23.49,76.34,1.5,28.72430487,546.52,0.050656078976421944
Punjab,1244.541745,39.59454432,256.1406415,18.24,95.48,10.48,23.28811166,522.26,0.00907516394874577
Punjab,832.2742045,29.98745736,167.5550398,19.87,38.42,2.99,19.86191985,469.52,0.19306102939648281
Punjab,580.1655715,17.10933204,187.1394211,36.18262201,56.62,28.38,32.70210604,365.42,0.04127542662431757
Punjab,666.8866863,58.76320629,266.4167503,22.57,24.32,24.5,22.22235251,365.48,0.12905531729808886
Punjab,881.1450066,37.40376506,185.6128684,14.81,62.89,5.7,15.2189773,520.56,0.10055825172398015
Punjab,1061.165432,36.99160783,186.9067115,26.6,65.48,44.55,31.97809136,446.34,0.006690759003011407
Punjab,702.9943039,20.79132831,126.1151788,18.66,59.41,19.61,20.26125683,497.32,0.07572331823109334
Punjab,1030.649611,20.40330359,199.0741711,31.37,76.10301016,13.42,37.12819964,412.47,0.013125154188164309
Punjab,458.1806676,19.32926235,213.7908046,27.4,29.26,61.29,29.48572823,325.77,0.0
Punjab,489.0978382,32.92256326,150.7370327,19.76,65.6,26.25,22.43030053,383.17,0.047273970444620415
Punjab,684.6291644,14.12439862,119.7269783,28.41,81.83,52.48,36.15315173,340.29,0.0
Punjab,1162.859188,17.19605744,332.2389808,22.34,51.13,34.23,24.58347232,495.46,0.04423769782676561
Punjab,867.9757665,30.53774928,177.1277377,26.26,66.6,27.23,31.63008989,475.13,0.027859528536698517
Punjab,902.7778443,58.45338791,140.5759822,24.42,36.48,32.64,26.03778353,322.1,0.06266268308177025
Punjab,845.7002401,17.85615919,218.5484323,17.77,66.86,19.7,19.7658196,455.35,0.06017511482793377
Punjab,1094.62534,16.30841597,171.4939821,18.78,54.1,33.52,19.90992655,518.53,0.04756590399698212
Punjab,689.0105601,38.15955861,122.039485,27.15,48.56,9.28,31.06637307,474.34,0.0846749843558468
Punjab,966.9779011,29.94657022,210.7650221,20.33,48.59,0.92,21.51945454,427.78,0.1579985391900919
Punjab,639.2108614,9.698234672,121.9923207,19.98,54.1,3.87,21.57958263,377.97,0.12987927027199772
Punjab,1195.166003,16.02654531,268.1218723,17.22,65.74,136.96,18.88364997,521.77,0.0
Punjab,632.3666398,19.77921779,207.8624401,24.12,40.32,31.1,26.0017552,405.7,0.0634731798389714
Punjab,617.2308002,30.56522139,167.054209,32.31,54.04,17.89,38.844327,513.85,0.009184192970660834
Punjab,928.1847495,32.04933963,189.535044,16.66,59.38,1.71,17.46779233,495.75,0.1227226194381101
Punjab,826.975994,36.47957686,239.8583927,22.12,43.51,32.82,23.52144116,504.06,0.058958691107507954
Punjab,864.4258589,10.75370481,183.708251,29.06,86.95,7.08,37.5849978,547.45,0.0065513698130161375
Punjab,890.7457198,27.69462759,308.4492334,21.6,47.2,35.66,23.15975678,487.19,0.045902245804234
Punjab,492.9174079,37.0792156,255.2795517,24.26,49.96,24.34,27.16584463,308.51,0.06663168435418763
Punjab,1137.966617,41.55671786,215.9240087,16.69,45.33,16.2,16.09253808,351.36,0.12288654475015263
Punjab,1000.242161,30.37708441,125.5745499,24.14,86.98,8.99,30.69772013,308.8,0.019983712386100885
Punjab,1106.198886,51.1978999,182.9300925,21.06,68.29,124.84,24.51935784,347.48,0.0
Punjab,692.3838568,30.03333822,211.7764256,26.93,45.95,45.57,30.49511199,315.36,0.010214839136846988
Punjab,889.537602,36.26304709,135.8437332,27.94,76.59,16.18,34.96934734,425.4,0.018547035403627683
Punjab,869.0484515,25.83473692,257.8322396,34.95,63.01,46.25,43.43104804,307.05,0.0
Punjab,1070.334992,19.44600525,117.6451235,24.9,63.86,35.78,29.44588013,418.14,0.022509086170603532
Punjab,1023.03392,18.57049626,137.393954,23.63,54.83,80.93,26.76328419,524.71,0.0
Punjab,846.6192735,27.20610161,147.1680761,22.97,48.76,40.94,25.23587602,487.14,0.02623945117210659
Punjab,546.7672189,19.84409774,223.57249,20.23,65.07,22.47,23.03664915,535.99,0.05499979541477519
Punjab,1092.209188,10.86932377,122.8570717,23.69,51.82,4.4,26.55236916,356.66,0.11665174159838633
Punjab,890.499622,38.02818361,74.87103208,20.52,87.25,33.47,25.65513344,432.77,0.010339645691945658
Punjab,722.2850794,20.60312592,340.9149843,22.84,40.96,25.38,24.27606334,379.64,0.08700426295531721
Punjab,914.086135,33.08308428,156.9763969,28.59,83.04,35.18,36.52423516,423.45,0.004162817218270011
Punjab,513.4533563,21.8178129,115.8096306,16.97,58.33,68.33,17.78302173,439.27,0.0
Punjab,997.6120938,26.39070613,134.3496789,27.7,64.49,16.54,33.4286286,309.05,0.03604633718747142
Punjab,479.305445,12.18757651,278.0754369,28.59,72.5,12.45,35.46973665,358.31,0.022290971108897203
Punjab,738.0935314,24.78833102,140.6958304,21.41,50.55,33.07,23.22462606,476.19,0.05011420910348105
Punjab,895.3302466,38.6789089,179.1955051,11.39,72.96,11.5,11.44637258,493.23,0.0564288473025531
Punjab,988.9167193,28.63767942,153.9578756,18.96,20.0,65.0,16.68868422,442.36,0.0
Punjab,824.3526889,10.14308935,98.50343209,28.48,49.2,18.82,33.0000157,367.71,0.05262906126693593
Punjab,904.3787707,13.74992575,129.182386,21.89,46.14,10.98,23.45390579,401.27,0.1268655241466566
Punjab,819.6532209,30.83366618,104.8739444,17.0,41.2,9.38,16.11974098,324.01,0.1616046858239738
Punjab,777.3982116,22.6956281,236.2284226,19.48,56.78,3.62,21.14756774,538.29,0.12269322949334971
Punjab,814.1721833,24.4209545,185.6770988,26.2,65.79,116.97,31.45862495,517.17,0.0
Punjab,711.688536,18.49188416,325.8963291,24.73,70.54,19.2,29.88399,316.4,0.03783254653772439
Punjab,706.7206428,26.65685951,139.9870611,20.81,63.61,68.47,23.69131514,341.62,0.0
Punjab,646.5701958,20.45335301,126.9654114,20.17,50.01,4.6,21.4314598,445.27,0.14166788154637192
Punjab,809.1952853,23.61954968,271.0969339,20.04,65.54,0.9,22.81352466,358.11,0.09712478071984827
Punjab,813.3325992,15.99175799,239.223883,17.39,61.86,23.5,18.72642854,533.6,0.06231825740429224
Punjab,706.9943066,33.90838184,207.6984565,30.08,74.04,23.03,37.71408425,488.9,0.008023658498803559
Punjab,711.324741,22.14329266,112.074336,20.39,71.65,54.87,23.90540505,368.32,0.0
Punjab,627.781026,29.35280321,287.7394017,28.09,60.46,23.25,33.56571462,301.53,0.031861136222120764
Punjab,690.4260119,12.07380108,169.7020422,29.61,46.54,5.92,34.30412049,499.86,0.06623972045630792
Punjab,705.5056363,41.72633651,162.8294157,26.99,50.21,43.85,31.01057477,406.02,0.012382285139239476
Punjab,772.2921648,37.78028628,254.9668702,19.84,51.75,19.66,21.15531596,460.59,0.09122044190686532
Punjab,848.9603777,6.686756689,169.1110117,24.02,55.27,17.29,27.3571005,371.74,0.07405389068612174
Punjab,755.2883492,16.61889942,106.0503126,21.88,64.02,20.27,25.23207564,335.72,0.057606513951195995
Punjab,652.6278727,27.72068949,184.808172,17.48,70.73,34.17,19.74276159,468.83,0.02734475613407151
Punjab,522.7181189,9.00383592,126.5213567,31.45409562,59.23,26.25,27.19332196,412.58,0.06500799464763854
Punjab,1354.977015,28.87487441,79.34202959,16.1,60.24,17.5,16.77418718,358.79,0.08053326079144407
Punjab,589.2492904,27.01036994,129.2331589,27.94,62.15,63.52,33.52495946,334.41,0.0
Punjab,729.6858719,22.11275,147.4163704,19.68,52.26,20.56,20.97614203,445.12,0.08769859969607634
Punjab,819.4010709,31.42400061,113.3541935,23.01,46.12,2.76,25.02191161,481.39,0.14620399285319496
Punjab,863.0362594,18.79172122,211.0433505,23.42,33.67,28.59,24.34684315,370.97,0.08676893001034973
Punjab,943.3840627,6.041731385,122.1290923,20.71,49.57,18.82,22.14727596,483.79,0.09689434235674034
Punjab,694.3079253,33.93456586,213.6205766,24.93,67.1,1.69,29.81971818,345.78,0.0672301010880908
Punjab,900.5841949,35.23711614,110.8790733,19.63,49.46,6.81,20.62563284,384.6,0.1383614219244707
Punjab,856.7867046,50.16268733,247.0681832,26.36,56.43,13.65,30.74328944,486.22,0.06440844512409097
Punjab,723.4960785,4.375737265,92.37406741,15.27,67.0,16.1,16.27964693,465.04,0.06753401560259589
Punjab,833.9850944,33.00081948,83.75416055,22.63,67.81,4.27,26.66103424,367.63,0.07405896517995952
Punjab,980.6618247,7.420731094,244.3965893,40.66662677,43.81,2.94,36.95070072,330.53,0.05465097390181416
Punjab,776.672173,42.51559955,137.4324664,17.0,74.96,4.6,19.49558903,310.62,0.06604427030693599
Punjab,759.9123281,29.84890569,287.8593342,18.61,76.91,15.79,21.95102513,509.48,0.04422060398877977
Punjab,1026.494335,17.61632207,209.1203558,24.57,43.05,31.79,26.90522521,318.79,0.05561034814197137
Punjab,948.5886052,34.72272072,231.3211124,22.9,47.64,43.04,25.0242447,328.71,0.02082964386400251
Punjab,1134.90199,22.63787288,239.964775,23.75,77.87,5.47,29.23663602,359.43,0.04198503306112954
Punjab,467.5923609,24.48753953,188.2620805,24.45,57.8,19.4,28.19971972,411.42,0.062094597069516116
Punjab,931.1838678,28.87023837,188.4698036,25.17,26.7,21.74,26.11033308,497.45,0.12069795965853745
Punjab,966.8145582,43.64316009,265.6008407,27.55,39.0,31.23,30.67047774,361.87,0.04904828941016452
Punjab,638.2782788,41.3786952,195.7546296,24.05,56.26,31.95,27.49594556,435.88,0.03957042102261733
Punjab,872.8109406,19.53317584,133.3236731,20.79,42.55,100.4,21.56543602,322.59,0.0
Punjab,987.460044,37.6822435,220.4405281,34.99087022,53.8,21.91,29.08986434,416.13,0.08257096470401905
Punjab,652.8413736,26.89168216,81.77420078,31.5,60.49,39.53,38.34859432,344.41,0.003586466584175464
Punjab,922.3018035,11.75512486,252.1065897,21.34,81.93,32.31,26.26338191,352.8,0.015617408644957856
Punjab,971.311748,19.78270735,256.9488581,17.13,55.64,15.69,17.74431913,391.71,0.09670729890548108
Punjab,645.8576738,46.21796087,263.5707305,27.54,76.09,31.86,34.3588127,490.34,0.011230525127487862
Punjab,772.861939,28.29542862,251.379272,21.4,81.43,15.67,26.30314024,486.0,0.031143630581578458
Punjab,894.413574,35.60193675,179.9488979,11.14,81.51,2.73,12.1514645,403.74,0.04519171421494433
Punjab,649.5602642,21.28773699,172.5397784,26.24,64.27,27.23,31.35713189,329.67,0.030751514740192533
Punjab,641.735646,17.8416936,103.5202904,19.32,30.55,8.31,18.30506628,370.17,0.20226388491734532
Punjab,722.850032,24.9999108,285.0163225,21.55,66.91,32.92,25.0612373,426.34,0.03032461433334951
Punjab,971.4616121,23.94327943,149.5694797,23.66,75.73,18.73,28.89259983,517.35,0.0332409606408272
Punjab,906.700747,11.357468,192.9237353,22.95,72.6942683,4.34,26.20839934,542.06,0.0657712110772719
Punjab,602.3280508,13.24717454,289.6997398,25.55,86.17,2.06,32.58687581,459.37,0.020929610186571433
Punjab,982.7530955,33.38433577,103.1094226,19.82,72.9,34.36,23.23975034,387.67,0.02346599225193666
Punjab,626.3968926,19.51812045,78.09654655,24.57,68.52,3.99,29.44241007,473.36,0.0626189314643162
Punjab,447.8709451,22.0396604,180.4685244,20.7,76.3,8.15,24.80957107,384.06,0.05197960088816168
Punjab,715.7960512,26.61571286,153.9446153,25.69,65.0,4.22,30.67005478,456.37,0.06400822446601569
Punjab,985.5764931,30.37593874,176.1952502,25.08,22.61,34.25,25.57078425,360.94,0.07351643074876774
Punjab,974.206534,37.7819211,249.6528953,17.32,52.51,23.49,17.70129157,366.75,0.08103791216883419
Punjab,778.8195777,14.00685639,188.0065209,27.43,77.96,7.47,34.39575204,318.81,0.024015900330464163
Punjab,732.538998,29.86658903,228.3612636,19.32,47.89,140.84,20.03861299,405.04,0.0
Punjab,762.7332014,31.77047573,293.2143532,26.04,56.65,4.59,30.32479124,454.54,0.08265910102176184
Punjab,806.7554196,35.07756981,165.9492589,23.84,44.33,21.95,26.00274553,497.2,0.08684642502895179
Punjab,602.270673,8.733125028,112.825412,31.19,86.76,0.41,40.54588389,502.59,0.0
Punjab,699.4774184,26.85378531,197.1540961,20.88,85.22,57.39,25.96223869,548.11,0.0
Punjab,830.2630871,41.72886108,193.6103797,20.25,46.74,2.73,21.22419666,321.94,0.15953613607331324
Punjab,557.881404,21.30785108,234.4143974,21.9,62.21,33.49,25.080947,423.28,0.0339748921220655
Punjab,626.5318068,28.1531035,173.3674735,20.48,49.79,33.48,21.85925893,430.34,0.051361061487752685
Punjab,858.9149881,33.62101358,166.061978,26.0,69.22,11.18,47.95393441,501.13,0.0
Punjab,798.4801034,14.76902368,161.1026508,13.92,67.65,9.62,14.45452462,366.59,0.07741811155571389
Punjab,728.0504883,42.72247642,134.0491236,16.73,72.18,21.82,18.83755836,317.34,0.046260314231291476
Punjab,676.2983366,28.17714512,269.307504,16.66,64.98,18.66,18.02787767,378.44,0.06695929753558173
Punjab,1078.603958,33.35369965,250.9775141,26.75,100.0,1.08,36.05310931,545.98,0.0
Punjab,636.4440427,6.704041571,98.90986311,30.55,44.58,23.81,35.42811435,524.86,0.0337875999585391
Punjab,849.769858,33.45318561,232.212724,21.48,34.34,24.64,21.70409497,398.81,0.10906541382150602
Punjab,698.907691,29.08426182,82.53205171,21.16,54.1,0.21,23.2303647,519.07,0.13515833795925405
Punjab,804.0015004,41.31255859,247.2409566,22.35,36.48,10.24,23.1380176,308.19,0.1586323558140411
Punjab,888.0378757,22.80521948,136.6636739,27.81,37.61,36.54,30.89130659,378.55,0.03545405126860789
Punjab,552.141982,12.37948682,196.6517084,17.36,44.98,17.67,17.00802802,481.7,0.11833166698685707
Punjab,816.9495334,18.16676751,76.58880503,23.19,46.17,25.59,25.28671664,355.36,0.07472247639657979
Punjab,1050.717348,22.3314573,105.5551088,26.88,45.68,10.66,30.39807285,349.6,0.09192434361994206
Punjab,1061.280319,17.33300379,202.5257674,24.51,67.77,1.94,29.28732843,515.45,0.06778505040488396
Punjab,782.9938462,37.63997205,144.4008001,22.95,52.41,11.9,25.57071641,453.99,0.10007299301340473
Punjab,1143.53981,38.36336241,136.2384893,27.01,57.31,17.89,31.74072814,547.26,0.05096611802892483
Punjab,1261.659605,27.46266606,262.7710415,8.48,73.41,6.46,11.34134916,333.67,0.04689290146369993
Punjab,1071.214921,23.33984856,310.6962004,25.39,48.51,26.85,28.60051621,389.03,0.057500354608748
Punjab,648.7528266,5.615430861,227.1425904,18.73,56.03,57.16,20.02318115,377.8,0.0
Punjab,668.3465783,30.7220331,117.9698063,12.85,65.49,26.46,12.73863998,520.03,0.04742974757298472
Punjab,973.3293288,43.44309892,294.0772005,24.56,30.88,19.67,25.6676483,363.82,0.12299025688264122
Punjab,634.8529533,16.60792574,83.12402641,28.87,24.23,19.68,31.04264174,388.37,0.09901522128229018
Punjab,1020.400837,26.0054535,161.1460774,21.31,65.19,90.04,24.55917599,335.71,0.0
Punjab,918.7098814,30.00859993,185.4614573,26.76,67.38,62.09,32.40802142,493.85,0.0
Punjab,915.9526261,43.27544153,304.0620918,30.06,90.96,8.62,39.3863302,359.43,0.0011500888523764872
Punjab,755.9235054,26.48653239,235.7588811,28.57,62.37,3.58,34.43714231,317.08,0.0462696585198873
Punjab,676.0862035,25.69035039,153.1471496,30.2,72.3,4.74,37.70960958,408.78,0.014453050820018703
Punjab,1116.939763,29.71398566,124.1965925,25.71,57.07,12.3,29.89679103,397.86,0.07006681893362732
Punjab,698.5194141,10.25652544,233.0048375,22.38,64.46,16.17,25.97584083,344.4,0.06289340175050884
Punjab,720.3703187,9.708129847,140.7660467,13.99,85.01,17.67,16.29088526,333.4,0.026791013301463676
Punjab,781.8686067,45.38671342,188.9600242,20.77,28.14,60.48,20.09401077,524.14,0.0
Punjab,860.3625648,35.51604427,102.8744529,17.78,66.2,83.1,19.72042439,316.96,0.0
Punjab,588.1989518,19.58834975,212.4832146,32.85,92.03,31.1,43.4033801,324.83,0.0
Punjab,655.867967,18.57025701,206.6719798,21.12,64.23,3.09,24.19305133,361.26,0.09336306047081716
Punjab,676.6105202,18.29393585,102.764127,22.62,100.0,3.47,28.33585944,538.21,0.0
Punjab,936.5747841,25.31056061,241.2117156,24.76,50.56,14.24,27.91618178,321.35,0.08816161669603467
Punjab,565.0521336,40.24807486,221.7905397,22.22,59.52,83.09,25.26192876,504.0,0.0
Punjab,470.6636744,19.97846428,223.6440131,30.48,60.5,10.85,36.92028705,523.01,0.024193729101415068
Punjab,781.1391487,13.20581087,153.348513,18.89,26.74,13.63,17.31361338,394.47,0.1903076524158199
Punjab,519.9327283,22.30923973,190.8662281,22.97,42.48,2.01,24.60773326,373.47,0.16266044383305941
Punjab,1111.397853,45.27307641,192.575418,18.29,43.55,5.7,18.15468738,469.34,0.16652843156064126
Punjab,783.2890433,20.0024132,168.5958764,15.4,72.33,3.77,16.99309912,475.66,0.0755371586096615
Punjab,857.3165757,14.19249817,184.324975,18.94,73.08,0.9,22.02822966,494.99,0.07498529978690942
Punjab,905.1991067,21.06297545,252.8850437,21.81,64.86,19.65,25.22605466,507.64,0.05727450647978354
Punjab,800.814991,26.40236784,245.1438187,19.85,72.36,31.71,23.22615435,367.1,0.028053926013475956
Punjab,759.7711285,31.73043741,112.5312048,18.54,57.54,8.24,19.90377588,471.74,0.11010661839140434
Punjab,1006.514525,37.15905286,244.1544179,14.97,78.03,4.32,16.9628975,333.73,0.057683892225419316
Punjab,810.8518456,14.83199183,246.2414136,21.58,60.13,13.34,24.43318266,427.68,0.08183493008477163
Punjab,1024.739841,18.28819496,166.1757733,14.48,60.87,5.02,14.55679607,453.22,0.1080732991435043
Punjab,910.9346993,23.01165989,208.8936887,25.8,56.02,23.87,29.92161105,340.43,0.04980285102337352
Punjab,642.348745,30.60440745,213.0624651,22.41,70.27,57.69,26.60667572,319.13,0.0
Punjab,707.5194421,11.40573195,122.6999605,14.71,53.68,69.21,14.16820178,348.69,0.0
Punjab,634.8289573,17.47507039,154.0433654,20.45,74.65,31.42,24.30464707,405.15,0.02519630292733595
Punjab,1076.858944,21.50509604,222.0862814,18.24,43.02,35.78,18.03177629,521.96,0.05411162390056403
Punjab,767.105982,33.60989809,154.9587443,23.6,43.52,37.42,25.58162562,432.98,0.04029511316064245
Punjab,660.6914412,28.68305441,241.1713038,28.7,70.31,6.18,35.41114013,487.12,0.028557357148727598
Punjab,817.4292145,34.67955608,262.8185918,12.62,58.67,19.66,11.73718368,343.54,0.07454259754459466
Punjab,825.72588,38.19566579,255.3133899,22.58,53.19,6.18,25.12916288,326.49,0.1147939812960024
Punjab,906.1816135,22.52913703,297.2617495,21.2,73.35,12.88,25.2150866,359.9,0.05167834257263532
Punjab,1178.523715,16.90962781,168.6229692,25.36,50.89,2.22,28.78910788,378.47,0.11118706128998736
Punjab,1022.297785,15.01614161,184.7251819,23.07,57.0,0.43,26.18969812,437.03,0.1131844827741182
Punjab,788.8497459,6.674021109,190.0494622,18.24,80.99,68.09,21.83884193,520.31,0.0
Punjab,462.332622,46.32966358,174.0861659,20.4,83.09,65.0,25.07871352,406.52,0.0
Punjab,677.2014668,20.16007501,210.6088869,18.02,83.59,19.66,21.78859732,429.7,0.027231470325895284
Punjab,994.089026,34.30209221,83.93776703,27.38,55.77,31.79,32.10681133,301.15,0.029010924071288413
Punjab,521.0576023,22.82791792,192.3745711,22.11,78.46,7.7,26.99605436,308.33,0.043661505226212455
Punjab,1228.175638,24.38194059,94.89835778,31.51,45.77,7.12,36.88657076,320.94,0.0380216127038895
Punjab,803.9043168,23.86883313,121.6600064,21.7,46.4,7.08,23.21964569,474.75,0.13961565334343765
Punjab,1095.890203,14.70769679,218.7751326,18.46,24.74,55.85,16.51431622,421.55,0.0
Punjab,653.364352,33.91670961,173.1770329,14.43,85.09,63.3,16.9093023,348.24,0.0
Punjab,901.517474,18.13347551,217.9304222,12.98,47.04,2.27,11.08403023,448.15,0.15812502781831064
Punjab,551.5351297,11.28399639,161.0503436,14.08,58.1,3.84,13.72020113,436.15,0.11927605445339463
Punjab,1190.318245,37.50978518,250.4694098,23.34,46.35,20.1,25.50451349,322.2,0.0904530701130763
Punjab,1069.920958,33.37470261,168.530821,24.54,70.43,3.33,29.60274787,460.1,0.05868552701202863
Punjab,1029.060997,9.72859289,71.38157311,14.09,54.37,3.18,13.36654951,491.79,0.13361925803334002
Punjab,547.9971756,30.76914199,197.7950082,26.48,40.43,7.24,29.31277466,371.64,0.12014259096542458
Punjab,816.787936,17.99082654,76.2920368,19.58,66.62,5.92,22.28249385,471.87,0.08507303907789628
Punjab,1004.283163,23.6781728,90.96947736,22.73,38.49,7.47,23.87940496,349.93,0.15976085033781837
Punjab,910.0943635,28.0562108,208.0031647,30.06,47.44,21.13,35.03389141,489.18,0.037753400741543694
Punjab,646.6137453,28.86578179,122.4731244,26.48,28.4,13.88,28.11966633,527.94,0.1355988894552082
Punjab,689.3479424,28.14981249,149.5273959,20.66,38.64,45.74,20.98406283,410.47,0.017115585117633437
